cancelacion,genero,jubilado,en_pareja,dependientes,meses_contrato,servicio_telefonico,multiples_lineas,servicio_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_efectivo,streaming_TV,streaming_peliculas,tipo_contrato,facturacion_electronica,metodo_pago,cuenta_mensual,cuentas_total,cuentas_diarias
0,Femenino,No,No,No,63,Si,Si,DSL,Si,Si,Si,Si,Si,No,dos years,Si,tarjeta de credito,79.85,4861.45,0.042248677248677244
0,Masculino,No,No,No,12,Si,Si,DSL,Si,Si,No,Si,No,No,mes a mes,Si,cheque electronico,67.25,832.3,0.18680555555555556
0,Femenino,No,No,No,31,Si,No,Fibra_optica,Si,No,Si,Si,No,No,mes a mes,No,cheque electronico,87.6,2724.25,0.09419354838709677
0,Masculino,No,Si,Si,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,dos years,No,tarjeta de credito,89.9,6457.15,0.04220657276995306
0,Masculino,Si,Si,No,50,Si,Si,Fibra_optica,Si,Si,Si,No,Si,No,un year,Si,transferencia,101.9,5265.5,0.06793333333333333
0,Masculino,No,No,No,54,No,sin servicio teleonico,DSL,Si,Si,No,No,No,Si,dos years,No,transferencia,46.2,2431.95,0.02851851851851852
1,Femenino,No,No,No,1,Si,No,DSL,No,No,No,Si,No,No,mes a mes,Si,cheque electronico,52.2,52.2,1.74
0,Femenino,Si,No,No,11,Si,Si,DSL,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,55.6,580.8,0.1684848484848485
0,Masculino,No,Si,No,44,Si,No,DSL,No,Si,Si,Si,Si,No,un year,Si,cheque electronico,70.95,3250.45,0.05375
0,Masculino,No,Si,No,62,Si,Si,Fibra_optica,No,No,Si,Si,Si,Si,dos years,Si,transferencia,107.6,6912.7,0.057849462365591395
0,Masculino,No,No,No,57,Si,Si,Fibra_optica,No,No,No,No,Si,No,un year,Si,cheque electronico,86.9,4939.25,0.0508187134502924
0,Masculino,No,Si,Si,18,Si,No,No,No,No,No,No,No,No,un year,No,transferencia,19.8,342.3,0.03666666666666667
0,Masculino,No,Si,No,70,Si,Si,Fibra_optica,No,Si,Si,Si,No,Si,dos years,Si,transferencia,98.7,6858.9,0.047
0,Femenino,No,No,No,21,Si,Si,Fibra_optica,No,Si,No,No,Si,Si,mes a mes,Si,tarjeta de credito,99.85,1992.55,0.1584920634920635
1,Masculino,Si,No,No,17,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,45.05,770.6,0.08833333333333333
0,Femenino,Si,Si,No,42,Si,Si,Fibra_optica,No,Si,Si,No,Si,No,mes a mes,Si,cheque electronico,95.55,3930.6,0.07583333333333334
0,Femenino,No,Si,No,21,Si,No,Fibra_optica,No,No,Si,Si,No,No,un year,No,cheque electronico,79.2,1742.45,0.12571428571428572
0,Femenino,No,No,No,3,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque electronico,19.55,61.05,0.21722222222222223
0,Femenino,No,No,Si,8,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.95,170.9,0.08312499999999999
1,Masculino,No,Si,Si,18,Si,No,DSL,No,No,Si,No,No,Si,mes a mes,No,cheque electronico,57.45,990.85,0.1063888888888889
1,Femenino,Si,No,No,2,Si,Si,Fibra_optica,No,No,Si,No,No,Si,mes a mes,Si,cheque electronico,88.55,179.25,1.4758333333333333
0,Masculino,No,Si,Si,2,Si,No,No,No,No,No,No,No,No,un year,No,cheque por correo,20.2,34.75,0.33666666666666667
0,Femenino,Si,No,No,51,Si,No,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,19.6,967.9,0.012810457516339871
0,Masculino,No,Si,Si,21,Si,Si,DSL,Si,No,No,No,Si,Si,un year,Si,transferencia,75.9,1549.75,0.12047619047619049
1,Masculino,No,Si,No,55,No,sin servicio teleonico,DSL,No,No,Si,Si,Si,Si,mes a mes,Si,transferencia,54.55,2978.3,0.03306060606060606
0,Femenino,No,No,No,70,Si,Si,DSL,Si,Si,Si,Si,Si,Si,dos years,No,tarjeta de credito,89.75,6367.2,0.042738095238095235
1,Masculino,No,No,No,31,Si,No,DSL,No,No,Si,Si,No,No,mes a mes,Si,cheque electronico,55.25,1715.65,0.059408602150537636
0,Masculino,No,No,No,67,No,sin servicio teleonico,DSL,Si,No,Si,Si,Si,No,un year,Si,transferencia,49.35,3321.35,0.02455223880597015
1,Femenino,No,No,No,1,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,70.1,70.1,2.3366666666666664
0,Masculino,No,No,No,21,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,19.6,390.4,0.031111111111111114
1,Femenino,No,Si,No,22,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,69.25,1554.0,0.10492424242424242
1,Femenino,Si,No,No,11,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,tarjeta de credito,84.8,906.85,0.25696969696969696
0,Masculino,Si,No,No,1,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque electronico,45.2,45.2,1.5066666666666668
0,Masculino,No,Si,No,72,Si,Si,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,25.85,1872.2,0.011967592592592594
0,Femenino,No,Si,Si,34,Si,Si,No,No,No,No,No,No,No,un year,Si,tarjeta de credito,25.6,917.15,0.025098039215686277
0,Femenino,No,Si,Si,29,Si,No,No,No,No,No,No,No,No,un year,No,cheque electronico,20.0,540.05,0.022988505747126436
1,Masculino,No,Si,No,56,Si,Si,Fibra_optica,No,Si,No,No,Si,Si,un year,No,tarjeta de credito,100.3,5614.45,0.05970238095238095
0,Masculino,No,Si,Si,5,Si,Si,DSL,Si,Si,No,Si,No,No,mes a mes,No,tarjeta de credito,64.4,316.9,0.42933333333333334
0,Masculino,No,No,No,18,No,sin servicio teleonico,DSL,Si,No,Si,No,No,No,mes a mes,No,cheque por correo,33.6,550.35,0.06222222222222223
0,Femenino,No,Si,Si,20,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque electronico,20.0,417.65,0.03333333333333333
1,Femenino,Si,No,No,2,Si,No,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,79.6,195.05,1.3266666666666667
0,Masculino,No,No,Si,45,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,dos years,No,transferencia,99.7,4634.35,0.07385185185185185
0,Masculino,Si,Si,No,20,Si,Si,Fibra_optica,No,Si,No,Si,Si,Si,mes a mes,No,cheque electronico,107.05,2172.05,0.17841666666666667
0,Femenino,No,No,No,29,Si,No,No,No,No,No,No,No,No,un year,No,cheque por correo,20.0,599.3,0.022988505747126436
0,Femenino,No,No,No,50,Si,Si,DSL,No,Si,No,Si,Si,Si,dos years,Si,cheque por correo,79.6,4024.2,0.053066666666666665
0,Femenino,No,No,No,11,No,sin servicio teleonico,DSL,No,No,No,No,Si,No,mes a mes,Si,cheque por correo,35.8,363.15,0.10848484848484848
0,Masculino,No,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,dos years,Si,tarjeta de credito,91.95,6614.9,0.042569444444444444
0,Masculino,No,No,Si,6,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.65,100.9,0.10916666666666666
1,Femenino,No,No,No,44,Si,Si,Fibra_optica,No,Si,Si,No,No,No,mes a mes,Si,transferencia,84.8,3862.55,0.06424242424242424
0,Masculino,No,Si,No,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,dos years,No,tarjeta de credito,86.65,6094.25,0.040115740740740743
0,Masculino,No,No,No,48,Si,Si,Fibra_optica,Si,No,No,Si,No,Si,mes a mes,Si,cheque electronico,95.4,4445.3,0.06625
0,Masculino,Si,No,No,50,Si,Si,DSL,Si,Si,No,No,Si,No,mes a mes,Si,transferencia,70.35,3454.6,0.0469
0,Masculino,No,No,No,1,Si,No,DSL,No,No,No,No,No,Si,mes a mes,No,cheque por correo,55.55,55.55,1.8516666666666666
1,Masculino,No,No,Si,1,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,No,cheque electronico,24.75,24.75,0.825
0,Masculino,No,Si,Si,36,No,sin servicio teleonico,DSL,Si,No,Si,Si,Si,Si,un year,No,tarjeta de credito,60.7,2234.55,0.05620370370370371
0,Masculino,No,Si,Si,7,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.25,144.35,0.09642857142857143
1,Masculino,No,No,No,26,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,mes a mes,Si,cheque electronico,98.35,2515.3,0.1260897435897436
0,Femenino,No,No,No,40,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,20.15,804.85,0.016791666666666667
0,Masculino,No,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,No,No,dos years,No,tarjeta de credito,72.1,5016.65,0.03337962962962963
0,Masculino,No,Si,No,63,Si,Si,DSL,No,No,Si,Si,Si,Si,dos years,No,tarjeta de credito,79.8,5034.05,0.042222222222222223
0,Femenino,No,Si,No,2,Si,No,Fibra_optica,Si,No,No,Si,No,No,mes a mes,Si,cheque electronico,80.15,194.55,1.3358333333333334
0,Masculino,No,Si,Si,60,Si,Si,Fibra_optica,Si,No,Si,No,Si,No,un year,Si,transferencia,95.4,5812.0,0.053000000000000005
0,Femenino,No,Si,Si,47,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,19.3,890.5,0.013687943262411349
1,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.5,20.5,0.6833333333333333
0,Masculino,No,No,No,25,Si,No,DSL,Si,Si,No,Si,Si,Si,mes a mes,Si,cheque por correo,79.0,1902.0,0.10533333333333333
0,Femenino,No,No,No,4,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,75.65,302.35,0.6304166666666667
1,Femenino,No,No,No,1,Si,Si,DSL,No,No,No,No,No,No,mes a mes,Si,cheque por correo,50.1,50.1,1.6700000000000002
0,Femenino,Si,Si,No,37,Si,No,No,No,No,No,No,No,No,un year,No,cheque por correo,19.6,727.8,0.017657657657657658
1,Femenino,Si,No,No,4,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,84.6,360.1,0.705
0,Masculino,No,Si,Si,72,Si,No,DSL,No,Si,Si,No,Si,Si,dos years,Si,transferencia,75.4,5480.25,0.03490740740740741
0,Femenino,No,Si,No,67,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,un year,Si,transferencia,105.7,6816.95,0.05258706467661692
0,Femenino,No,Si,No,59,Si,Si,DSL,No,Si,No,Si,Si,Si,un year,Si,cheque electronico,80.1,4693.2,0.04525423728813559
1,Masculino,No,No,No,1,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,No,cheque electronico,70.4,70.4,2.3466666666666667
0,Femenino,No,Si,No,43,Si,Si,Fibra_optica,Si,Si,No,No,No,Si,mes a mes,Si,cheque electronico,94.1,4107.3,0.07294573643410852
1,Femenino,No,Si,Si,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.45,19.45,0.6483333333333333
1,Femenino,No,No,No,4,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,No,cheque electronico,70.4,281.0,0.5866666666666667
1,Femenino,No,Si,Si,9,Si,No,DSL,Si,Si,Si,Si,No,No,mes a mes,No,cheque por correo,65.0,663.05,0.24074074074074073
0,Masculino,No,Si,Si,30,Si,No,Fibra_optica,No,Si,Si,No,No,No,mes a mes,No,transferencia,82.05,2570.2,0.09116666666666666
0,Femenino,No,No,No,13,Si,No,No,No,No,No,No,No,No,mes a mes,No,tarjeta de credito,19.45,232.1,0.04987179487179487
0,Masculino,No,No,No,2,Si,No,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,cheque electronico,74.75,144.8,1.2458333333333333
0,Masculino,No,Si,No,30,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,19.05,637.55,0.021166666666666667
0,Femenino,No,Si,Si,12,No,sin servicio teleonico,DSL,No,No,No,Si,No,No,un year,No,tarjeta de credito,30.25,368.85,0.08402777777777778
0,Masculino,No,Si,No,63,Si,No,Fibra_optica,Si,Si,Si,Si,Si,Si,dos years,Si,tarjeta de credito,110.1,6705.7,0.05825396825396825
0,Masculino,No,Si,Si,48,Si,Si,No,No,No,No,No,No,No,dos years,No,cheque por correo,23.55,1173.35,0.016354166666666666
0,Masculino,No,Si,Si,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,transferencia,20.15,20.15,0.6716666666666666
0,Femenino,Si,Si,No,71,Si,Si,DSL,Si,Si,Si,Si,No,Si,dos years,Si,transferencia,82.7,5831.2,0.03882629107981221
0,Femenino,No,Si,No,61,Si,Si,No,No,No,No,No,No,No,dos years,No,cheque por correo,24.4,1417.9,0.013333333333333332
0,Masculino,Si,No,No,5,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,20.05,94.15,0.13366666666666668
1,Masculino,Si,Si,No,46,No,sin servicio teleonico,DSL,No,Si,Si,Si,Si,Si,un year,Si,transferencia,59.9,2816.65,0.043405797101449275
1,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.2,20.2,0.6733333333333333
1,Masculino,No,Si,No,47,Si,Si,Fibra_optica,Si,No,Si,Si,Si,Si,un year,Si,tarjeta de credito,110.85,5275.8,0.07861702127659574
1,Masculino,No,Si,No,59,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,un year,Si,transferencia,99.5,5961.1,0.05621468926553672
1,Femenino,Si,Si,No,5,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,cheque electronico,81.0,371.65,0.54
0,Masculino,No,No,No,26,Si,No,No,No,No,No,No,No,No,un year,No,tarjeta de credito,19.8,457.3,0.025384615384615384
0,Femenino,No,No,No,40,Si,No,DSL,Si,Si,No,No,Si,No,mes a mes,No,cheque por correo,65.1,2586.0,0.05424999999999999
1,Femenino,No,No,Si,1,Si,No,DSL,Si,Si,No,Si,No,No,mes a mes,Si,cheque electronico,60.0,60.0,2.0
0,Masculino,No,Si,Si,7,Si,No,No,No,No,No,No,No,No,mes a mes,Si,transferencia,20.25,174.7,0.09642857142857143
1,Femenino,No,Si,Si,48,Si,Si,Fibra_optica,Si,Si,No,No,Si,Si,un year,Si,tarjeta de credito,103.25,5037.55,0.07170138888888888
1,Femenino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,cheque por correo,19.9,19.9,0.6633333333333333
0,Femenino,No,Si,Si,11,No,sin servicio teleonico,DSL,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,29.6,346.45,0.0896969696969697
0,Masculino,No,No,Si,8,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,19.45,159.2,0.08104166666666666
1,Femenino,Si,No,No,38,Si,Si,Fibra_optica,No,No,No,Si,Si,Si,mes a mes,Si,cheque electronico,99.55,3734.25,0.08732456140350876
0,Masculino,No,Si,Si,34,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.8,635.9,0.0203921568627451
0,Masculino,No,Si,Si,19,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,20.2,387.4,0.03543859649122807
0,Femenino,Si,Si,No,70,Si,Si,Fibra_optica,Si,Si,Si,Si,Si,Si,dos years,Si,cheque electronico,113.65,7714.65,0.05411904761904762
1,Femenino,No,Si,No,1,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,68.95,68.95,2.2983333333333333
1,Masculino,No,No,No,4,Si,No,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,79.9,324.3,0.6658333333333334
0,Femenino,No,No,No,51,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,20.65,1020.75,0.01349673202614379
0,Femenino,No,Si,No,35,Si,No,DSL,Si,No,No,No,Si,No,un year,Si,transferencia,62.15,2215.45,0.05919047619047619
0,Masculino,No,No,No,30,Si,Si,Fibra_optica,No,No,No,Si,No,Si,mes a mes,Si,tarjeta de credito,89.9,2723.15,0.0998888888888889
0,Femenino,No,Si,No,8,Si,Si,Fibra_optica,No,No,No,Si,No,Si,mes a mes,Si,cheque electronico,90.25,743.75,0.37604166666666666
0,Femenino,No,Si,No,4,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,25.15,99.95,0.20958333333333332
0,Femenino,No,No,No,10,Si,No,No,No,No,No,No,No,No,un year,Si,cheque por correo,19.3,185.2,0.06433333333333334
0,Masculino,No,Si,Si,72,Si,Si,Fibra_optica,Si,Si,Si,Si,No,Si,un year,Si,tarjeta de credito,104.9,7537.5,0.04856481481481482
1,Masculino,Si,No,No,2,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,44.7,93.7,0.745
1,Femenino,No,No,No,23,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,cheque electronico,79.15,1676.95,0.11471014492753624
0,Masculino,No,Si,Si,50,Si,No,Fibra_optica,No,Si,Si,Si,Si,Si,un year,Si,transferencia,103.4,5236.4,0.06893333333333333
0,Femenino,No,Si,Si,71,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,19.85,1326.35,0.009319248826291081
1,Femenino,No,No,No,10,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,tarjeta de credito,81.0,818.05,0.27
1,Femenino,No,No,No,30,Si,Si,Fibra_optica,No,Si,No,No,Si,Si,mes a mes,Si,cheque electronico,100.2,2983.8,0.11133333333333334
1,Masculino,No,Si,No,29,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,transferencia,80.15,2265.25,0.0921264367816092
1,Femenino,Si,No,No,20,Si,Si,Fibra_optica,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,79.15,1520.9,0.13191666666666668
0,Masculino,No,No,No,18,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,No,cheque por correo,25.15,476.8,0.04657407407407407
0,Femenino,No,Si,Si,32,Si,Si,Fibra_optica,Si,No,No,No,Si,No,mes a mes,No,cheque electronico,89.6,2901.8,0.09333333333333332
0,Femenino,No,Si,Si,72,Si,No,No,No,No,No,No,No,No,dos years,Si,tarjeta de credito,20.1,1326.25,0.009305555555555556
0,Masculino,No,Si,No,72,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,dos years,Si,transferencia,103.75,7346.2,0.048032407407407406
1,Femenino,No,No,No,13,Si,Si,Fibra_optica,No,Si,Si,No,No,No,mes a mes,Si,cheque electronico,84.45,1058.6,0.21653846153846154
1,Masculino,Si,No,No,8,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,mes a mes,Si,cheque electronico,100.6,819.4,0.41916666666666663
1,Masculino,No,No,No,25,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,84.8,2043.45,0.11306666666666666
0,Femenino,Si,No,No,22,Si,No,Fibra_optica,Si,Si,No,No,No,No,mes a mes,No,cheque electronico,81.7,1820.9,0.1237878787878788
0,Masculino,No,Si,No,42,Si,No,No,No,No,No,No,No,No,dos years,No,cheque electronico,20.25,835.5,0.01607142857142857
0,Femenino,No,No,No,61,No,sin servicio teleonico,DSL,Si,Si,Si,Si,No,No,un year,No,tarjeta de credito,43.7,2696.55,0.02387978142076503
0,Masculino,No,No,Si,35,Si,No,DSL,No,No,No,Si,Si,Si,un year,Si,cheque por correo,72.1,2495.15,0.06866666666666667
0,Femenino,No,No,No,40,Si,No,Fibra_optica,No,Si,No,No,No,No,mes a mes,No,tarjeta de credito,74.8,2971.7,0.06233333333333333
1,Masculino,Si,Si,No,1,Si,Si,Fibra_optica,No,No,No,No,Si,No,mes a mes,Si,cheque electronico,86.05,86.05,2.868333333333333
0,Femenino,No,Si,Si,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,dos years,Si,transferencia,83.3,6042.7,0.038564814814814816
0,Femenino,Si,Si,Si,66,Si,Si,Fibra_optica,Si,Si,No,Si,Si,Si,un year,Si,tarjeta de credito,110.6,7210.85,0.05585858585858586
0,Masculino,No,No,No,20,Si,No,DSL,No,Si,No,No,No,No,mes a mes,Si,cheque por correo,51.8,1023.85,0.08633333333333333
0,Femenino,No,Si,Si,16,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,tarjeta de credito,79.95,1267.95,0.1665625
1,Femenino,No,No,No,46,Si,Si,Fibra_optica,No,No,No,No,Si,Si,mes a mes,No,transferencia,96.05,4399.5,0.06960144927536231
0,Femenino,Si,Si,No,72,Si,Si,Fibra_optica,Si,Si,Si,No,Si,Si,dos years,Si,cheque electronico,112.4,8046.85,0.05203703703703704
0,Masculino,No,No,Si,19,Si,Si,No,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,24.1,439.2,0.04228070175438597
1,Masculino,No,Si,Si,29,Si,No,Fibra_optica,Si,No,No,No,Si,Si,mes a mes,No,tarjeta de credito,94.65,2649.15,0.10879310344827586
0,Masculino,Si,Si,No,65,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,un year,Si,transferencia,103.15,6792.45,0.0528974358974359
0,Masculino,Si,Si,No,67,Si,Si,Fibra_optica,Si,Si,No,No,No,No,mes a mes,No,transferencia,83.85,5588.8,0.04171641791044776
0,Masculino,No,No,No,39,Si,No,DSL,No,No,No,Si,No,No,dos years,Si,transferencia,49.8,1971.15,0.04256410256410256
0,Femenino,No,Si,No,72,Si,Si,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,25.0,1849.2,0.011574074074074073
0,Femenino,No,No,No,47,No,sin servicio teleonico,DSL,Si,No,Si,Si,No,No,dos years,No,cheque por correo,41.9,1875.25,0.02971631205673759
0,Femenino,No,Si,No,65,Si,Si,Fibra_optica,Si,Si,No,Si,Si,No,un year,Si,transferencia,100.15,6643.5,0.05135897435897436
0,Femenino,Si,No,No,56,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,mes a mes,No,cheque electronico,104.75,5841.35,0.06235119047619048
1,Femenino,Si,No,No,1,Si,No,Fibra_optica,No,Si,No,No,No,Si,mes a mes,Si,cheque electronico,86.0,86.0,2.8666666666666667
1,Femenino,Si,Si,No,37,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,76.5,2868.15,0.06891891891891892
1,Femenino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,transferencia,44.9,44.9,1.4966666666666666
0,Femenino,Si,No,No,6,Si,No,Fibra_optica,No,No,No,No,Si,Si,mes a mes,Si,cheque electronico,89.35,567.8,0.4963888888888889
0,Femenino,Si,No,No,56,Si,Si,DSL,Si,No,Si,Si,No,Si,dos years,No,transferencia,73.25,4054.2,0.043601190476190474
0,Masculino,No,Si,Si,40,Si,No,Fibra_optica,No,No,Si,No,Si,No,un year,Si,cheque electronico,85.05,3355.65,0.070875
0,Masculino,No,Si,No,5,Si,Si,Fibra_optica,Si,No,No,No,No,Si,mes a mes,Si,cheque electronico,89.15,413.25,0.5943333333333334
1,Masculino,No,No,No,70,Si,Si,Fibra_optica,Si,No,No,Si,Si,Si,dos years,Si,tarjeta de credito,104.0,7250.15,0.049523809523809526
0,Femenino,Si,No,No,3,Si,No,Fibra_optica,No,No,Si,No,No,No,mes a mes,No,cheque electronico,73.85,196.4,0.8205555555555555
0,Masculino,No,Si,Si,2,Si,No,DSL,Si,Si,No,Si,No,No,dos years,No,cheque por correo,59.5,130.5,0.9916666666666667
1,Femenino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,44.1,44.1,1.47
0,Femenino,No,Si,Si,58,No,sin servicio teleonico,DSL,No,No,Si,Si,Si,Si,dos years,Si,tarjeta de credito,55.5,3166.9,0.03189655172413793
0,Masculino,No,No,No,13,Si,No,Fibra_optica,Si,No,No,No,No,No,mes a mes,Si,tarjeta de credito,73.75,956.65,0.1891025641025641
0,Masculino,No,No,No,10,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque electronico,20.0,185.4,0.06666666666666667
0,Masculino,Si,Si,Si,66,Si,Si,Fibra_optica,Si,Si,Si,Si,Si,Si,un year,Si,cheque electronico,116.25,7862.25,0.058712121212121215
0,Masculino,No,Si,No,56,Si,No,Fibra_optica,No,No,No,No,No,Si,un year,Si,cheque electronico,80.9,4557.5,0.04815476190476191
1,Femenino,Si,No,No,1,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,69.65,69.65,2.3216666666666668
0,Femenino,No,Si,No,71,No,sin servicio teleonico,DSL,Si,Si,Si,Si,No,No,dos years,Si,transferencia,47.6,3377.8,0.022347417840375586
0,Masculino,No,No,No,56,Si,Si,DSL,Si,Si,No,Si,No,No,un year,Si,transferencia,64.65,3665.55,0.03848214285714286
1,Masculino,No,No,No,24,Si,No,Fibra_optica,No,No,No,No,Si,Si,mes a mes,Si,cheque electronico,90.35,2238.5,0.1254861111111111
1,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.0,20.0,0.6666666666666666
0,Femenino,No,Si,Si,55,Si,Si,DSL,Si,Si,No,Si,No,Si,un year,Si,transferencia,75.75,4264.25,0.045909090909090906
0,Masculino,No,Si,Si,42,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,20.7,828.85,0.016428571428571428
0,Femenino,No,Si,Si,42,Si,No,Fibra_optica,No,No,Si,No,Si,Si,mes a mes,Si,cheque electronico,92.15,3875.4,0.07313492063492064
0,Masculino,No,No,No,14,Si,No,No,No,No,No,No,No,No,mes a mes,No,tarjeta de credito,19.6,300.4,0.04666666666666667
0,Masculino,Si,Si,Si,10,No,sin servicio teleonico,DSL,No,No,No,No,No,Si,mes a mes,Si,transferencia,34.55,362.6,0.11516666666666665
0,Femenino,No,Si,Si,22,Si,Si,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,25.25,555.4,0.038257575757575754
1,Masculino,No,Si,Si,32,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,transferencia,69.75,2347.9,0.07265625
0,Masculino,No,Si,No,39,Si,No,No,No,No,No,No,No,No,dos years,Si,transferencia,20.45,790.0,0.01747863247863248
0,Femenino,Si,No,No,57,Si,Si,Fibra_optica,Si,No,Si,Si,No,Si,dos years,No,tarjeta de credito,101.3,5779.6,0.05923976608187134
0,Femenino,Si,No,No,8,Si,No,Fibra_optica,No,Si,No,No,Si,No,mes a mes,Si,cheque electronico,87.1,713.6,0.36291666666666667
0,Masculino,No,No,No,63,Si,Si,DSL,Si,Si,Si,Si,No,No,un year,No,cheque electronico,71.5,4576.3,0.03783068783068783
0,Femenino,No,Si,Si,61,No,sin servicio teleonico,DSL,No,Si,Si,Si,Si,Si,dos years,Si,transferencia,61.45,3751.15,0.0335792349726776
1,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.8,19.8,0.66
0,Femenino,No,No,No,50,Si,No,No,No,No,No,No,No,No,un year,Si,cheque por correo,19.35,1033.0,0.012900000000000002
1,Masculino,Si,Si,No,11,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.95,214.75,0.060454545454545455
0,Masculino,No,Si,Si,35,Si,Si,No,No,No,No,No,No,No,dos years,No,transferencia,25.45,809.25,0.02423809523809524
1,Femenino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,cheque por correo,20.15,20.15,0.6716666666666666
0,Femenino,No,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,No,dos years,No,transferencia,80.2,5714.2,0.03712962962962963
1,Femenino,Si,No,No,29,Si,Si,Fibra_optica,No,No,No,Si,Si,Si,mes a mes,No,cheque electronico,98.65,2862.75,0.11339080459770115
